"species","region","tons","product","year"
"CARACOL PALO PALO","VIII",0,"frozen",2014
"CARACOL TEGULA","VIII",0,"frozen",2014
"CARACOL TRUMULCO","VIII",8,"frozen",2014
"CHOLGA","VIII",0,"frozen",2014
"CHORITO","VIII",3,"frozen",2014
"CHORO","VIII",0,"frozen",2014
"CULENGUE","VIII",0,"frozen",2014
"HUEPO O NAVAJA DE MAR","VIII",137,"frozen",2014
"JIBIA O CALAMAR ROJO","VIII",48145,"frozen",2014
"JULIANA O TAWERA","VIII",0,"frozen",2014
"LAPA NEGRA","VIII",0,"frozen",2014
"LOCO","VIII",1,"frozen",2014
"MACHA","VIII",0,"frozen",2014
"NAVAJUELA","VIII",813,"frozen",2014
"OSTION DEL NORTE","VIII",0,"frozen",2014
"OSTION DEL SUR","VIII",0,"frozen",2014
"OSTRA DEL PACIFICO","VIII",0,"frozen",2014
"PULPO DEL NORTE","VIII",0,"frozen",2014
"PULPO DEL SUR","VIII",0,"frozen",2014
"TAQUILLA","VIII",2,"frozen",2014
"TUMBAO","VIII",0,"frozen",2014
"CAMARON NAILON","VIII",0,"frozen",2014
"CANGREJO DORADO DE J. FERNANDEZ","VIII",0,"frozen",2014
"CANGREJO O PANCHOTE","VIII",0,"frozen",2014
"CENTOLLA","VIII",0,"frozen",2014
"CENTOLLON","VIII",0,"frozen",2014
"GAMBA","VIII",0,"frozen",2014
"JAIBA LIMON","VIII",29,"frozen",2014
"JAIBA MARMOLA","VIII",3,"frozen",2014
"JAIBA MORA","VIII",4,"frozen",2014
"JAIBA PELUDA O PACHONA","VIII",7,"frozen",2014
"JAIBA REINA","VIII",7,"frozen",2014
"JAIBA REMADORA","VIII",0,"frozen",2014
"LANGOSTINO AMARILLO","VIII",55,"frozen",2014
"LANGOSTINO COLORADO","VIII",858,"frozen",2014
"PICOROCO","VIII",0,"frozen",2014
"ERIZO","VIII",0,"frozen",2014
"PEPINO DE MAR","VIII",0,"frozen",2014
"PIURE","VIII",0,"frozen",2014
"COCHAYUYO","IX",0,"frozen",2014
"ALBACORA O PEZ ESPADA / IVI HEHEU","IX",0,"frozen",2014
"ANCHOVETA","IX",0,"frozen",2014
"ANGUILA BABOSA","IX",0,"frozen",2014
"APANADO","IX",0,"frozen",2014
"BACALAO DE PROFUNDIDAD","IX",0,"frozen",2014
"BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","IX",0,"frozen",2014
"BLANQUILLO","IX",0,"frozen",2014
"BONITO","IX",0,"frozen",2014
"BRECA O BILAGAY","IX",0,"frozen",2014
"BROTULA","IX",0,"frozen",2014
"CABALLA","IX",0,"frozen",2014
"CABRILLA ESPANOLA","IX",0,"frozen",2014
"CHANCHARRO","IX",0,"frozen",2014
"COJINOBA DEL NORTE / PIAFRI","IX",0,"frozen",2014
"COJINOBA DEL SUR O AZUL","IX",0,"frozen",2014
"COJINOBA MOTEADA","IX",0,"frozen",2014
"CONGRIO COLORADO","IX",0,"frozen",2014
"CONGRIO DORADO","IX",0,"frozen",2014
"CONGRIO NEGRO","IX",0,"frozen",2014
"CORVINA","IX",0,"frozen",2014
"JUREL","IX",0,"frozen",2014
"MERLUZA COMUN","IX",0,"frozen",2014
"MERLUZA DE COLA","IX",0,"frozen",2014
"MERLUZA DE TRES ALETAS","IX",0,"frozen",2014
"MERLUZA DEL SUR O AUSTRAL","IX",0,"frozen",2014
"PEJEPERRO","IX",0,"frozen",2014
"PEJERREY DE MAR","IX",0,"frozen",2014
"PUYE","IX",0,"frozen",2014
"RAYA ESPINOSA","IX",0,"frozen",2014
"RAYA VOLANTIN","IX",0,"frozen",2014
"REINETA","IX",0,"frozen",2014
"ROBALO","IX",0,"frozen",2014
"ROLLIZO","IX",0,"frozen",2014
"SALMON DEL ATLANTICO","IX",12,"frozen",2014
"SALMON PLATEADO O COHO","IX",0,"frozen",2014
"SARDINA AUSTRAL","IX",0,"frozen",2014
"SARDINA COMUN","IX",0,"frozen",2014
"SARDINA ESPANOLA","IX",0,"frozen",2014
"SIERRA","IX",0,"frozen",2014
"TOLLO","IX",0,"frozen",2014
"TOLLO DE CACHOS","IX",0,"frozen",2014
"TRUCHA ARCOIRIS","IX",0,"frozen",2014
"VIDRIOLA, PALOMETA, DORADO O TOREMO","IX",0,"frozen",2014
"VIEJA O MULATA","IX",0,"frozen",2014
"ABALON ROJO","IX",0,"frozen",2014
"ALMEJA","IX",0,"frozen",2014
"CARACOL LOCATE","IX",0,"frozen",2014
"CARACOL PALO PALO","IX",0,"frozen",2014
"CARACOL TEGULA","IX",0,"frozen",2014
"CARACOL TRUMULCO","IX",0,"frozen",2014
"CHOLGA","IX",0,"frozen",2014
"CHORITO","IX",0,"frozen",2014
"CHORO","IX",0,"frozen",2014
"CULENGUE","IX",0,"frozen",2014
"HUEPO O NAVAJA DE MAR","IX",0,"frozen",2014
"JIBIA O CALAMAR ROJO","IX",0,"frozen",2014
"JULIANA O TAWERA","IX",0,"frozen",2014
"LAPA NEGRA","IX",0,"frozen",2014
"LOCO","IX",0,"frozen",2014
"MACHA","IX",0,"frozen",2014
"NAVAJUELA","IX",0,"frozen",2014
"OSTION DEL NORTE","IX",0,"frozen",2014
"OSTION DEL SUR","IX",0,"frozen",2014
"OSTRA DEL PACIFICO","IX",0,"frozen",2014
"PULPO DEL NORTE","IX",0,"frozen",2014
"PULPO DEL SUR","IX",0,"frozen",2014
"TAQUILLA","IX",0,"frozen",2014
"TUMBAO","IX",0,"frozen",2014
"CAMARON NAILON","IX",0,"frozen",2014
"CANGREJO DORADO DE J. FERNANDEZ","IX",0,"frozen",2014
"CANGREJO O PANCHOTE","IX",0,"frozen",2014
"CENTOLLA","IX",0,"frozen",2014
"CENTOLLON","IX",0,"frozen",2014
"GAMBA","IX",0,"frozen",2014
"JAIBA LIMON","IX",0,"frozen",2014
"JAIBA MARMOLA","IX",0,"frozen",2014
"JAIBA MORA","IX",0,"frozen",2014
"JAIBA PELUDA O PACHONA","IX",0,"frozen",2014
"JAIBA REINA","IX",0,"frozen",2014
"JAIBA REMADORA","IX",0,"frozen",2014
"LANGOSTINO AMARILLO","IX",0,"frozen",2014
"LANGOSTINO COLORADO","IX",0,"frozen",2014
"PICOROCO","IX",0,"frozen",2014
"ERIZO","IX",0,"frozen",2014
"PEPINO DE MAR","IX",0,"frozen",2014
"PIURE","IX",0,"frozen",2014
"COCHAYUYO","XIV",0,"frozen",2014
"ALBACORA O PEZ ESPADA / IVI HEHEU","XIV",0,"frozen",2014
"ANCHOVETA","XIV",0,"frozen",2014
"ANGUILA BABOSA","XIV",0,"frozen",2014
"APANADO","XIV",0,"frozen",2014
"BACALAO DE PROFUNDIDAD","XIV",0,"frozen",2014
"BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","XIV",0,"frozen",2014
"BLANQUILLO","XIV",0,"frozen",2014
"BONITO","XIV",1,"frozen",2014
"BRECA O BILAGAY","XIV",0,"frozen",2014
"BROTULA","XIV",0,"frozen",2014
"CABALLA","XIV",0,"frozen",2014
"CABRILLA ESPANOLA","XIV",0,"frozen",2014
"CHANCHARRO","XIV",0,"frozen",2014
"COJINOBA DEL NORTE / PIAFRI","XIV",0,"frozen",2014
"COJINOBA DEL SUR O AZUL","XIV",0,"frozen",2014
"COJINOBA MOTEADA","XIV",0,"frozen",2014
"CONGRIO COLORADO","XIV",0,"frozen",2014
"CONGRIO DORADO","XIV",0,"frozen",2014
"CONGRIO NEGRO","XIV",0,"frozen",2014
"CORVINA","XIV",0,"frozen",2014
"JUREL","XIV",0,"frozen",2014
"MERLUZA COMUN","XIV",0,"frozen",2014
"MERLUZA DE COLA","XIV",0,"frozen",2014
"MERLUZA DE TRES ALETAS","XIV",0,"frozen",2014
"MERLUZA DEL SUR O AUSTRAL","XIV",0,"frozen",2014
"PEJEPERRO","XIV",0,"frozen",2014
"PEJERREY DE MAR","XIV",0,"frozen",2014
"PUYE","XIV",0,"frozen",2014
"RAYA ESPINOSA","XIV",0,"frozen",2014
"RAYA VOLANTIN","XIV",2,"frozen",2014
"REINETA","XIV",3,"frozen",2014
"ROBALO","XIV",5,"frozen",2014
"ROLLIZO","XIV",0,"frozen",2014
"SALMON DEL ATLANTICO","XIV",201,"frozen",2014
"SALMON PLATEADO O COHO","XIV",0,"frozen",2014
"SARDINA AUSTRAL","XIV",0,"frozen",2014
"SARDINA COMUN","XIV",0,"frozen",2014
"SARDINA ESPANOLA","XIV",0,"frozen",2014
"SIERRA","XIV",0,"frozen",2014
"TOLLO","XIV",0,"frozen",2014
"TOLLO DE CACHOS","XIV",0,"frozen",2014
"TRUCHA ARCOIRIS","XIV",1331,"frozen",2014
"VIDRIOLA, PALOMETA, DORADO O TOREMO","XIV",0,"frozen",2014
"VIEJA O MULATA","XIV",0,"frozen",2014
"ABALON ROJO","XIV",0,"frozen",2014
"ALMEJA","XIV",0,"frozen",2014
"CARACOL LOCATE","XIV",0,"frozen",2014
"CARACOL PALO PALO","XIV",0,"frozen",2014
"CARACOL TEGULA","XIV",0,"frozen",2014
"CARACOL TRUMULCO","XIV",7,"frozen",2014
"CHOLGA","XIV",0,"frozen",2014
"CHORITO","XIV",2,"frozen",2014
"CHORO","XIV",0,"frozen",2014
"CULENGUE","XIV",0,"frozen",2014
"HUEPO O NAVAJA DE MAR","XIV",0,"frozen",2014
"JIBIA O CALAMAR ROJO","XIV",28,"frozen",2014
"JULIANA O TAWERA","XIV",0,"frozen",2014
"LAPA NEGRA","XIV",0,"frozen",2014
"LOCO","XIV",5,"frozen",2014
"MACHA","XIV",0,"frozen",2014
"NAVAJUELA","XIV",24,"frozen",2014
"OSTION DEL NORTE","XIV",0,"frozen",2014
"OSTION DEL SUR","XIV",0,"frozen",2014
"OSTRA DEL PACIFICO","XIV",0,"frozen",2014
"PULPO DEL NORTE","XIV",0,"frozen",2014
"PULPO DEL SUR","XIV",0,"frozen",2014
"TAQUILLA","XIV",0,"frozen",2014
"TUMBAO","XIV",0,"frozen",2014
"CAMARON NAILON","XIV",0,"frozen",2014
"CANGREJO DORADO DE J. FERNANDEZ","XIV",0,"frozen",2014
"CANGREJO O PANCHOTE","XIV",0,"frozen",2014
"CENTOLLA","XIV",145,"frozen",2014
"CENTOLLON","XIV",0,"frozen",2014
"GAMBA","XIV",0,"frozen",2014
"JAIBA LIMON","XIV",0,"frozen",2014
"JAIBA MARMOLA","XIV",0,"frozen",2014
"JAIBA MORA","XIV",0,"frozen",2014
"JAIBA PELUDA O PACHONA","XIV",0,"frozen",2014
"JAIBA REINA","XIV",0,"frozen",2014
"JAIBA REMADORA","XIV",0,"frozen",2014
"LANGOSTINO AMARILLO","XIV",0,"frozen",2014
"LANGOSTINO COLORADO","XIV",0,"frozen",2014
"PICOROCO","XIV",0,"frozen",2014
"ERIZO","XIV",0,"frozen",2014
"PEPINO DE MAR","XIV",0,"frozen",2014
"PIURE","XIV",0,"frozen",2014
"COCHAYUYO","X",10,"frozen",2014
"ALBACORA O PEZ ESPADA / IVI HEHEU","X",0,"frozen",2014
"ANCHOVETA","X",0,"frozen",2014
"ANGUILA BABOSA","X",0,"frozen",2014
"APANADO","X",0,"frozen",2014
"BACALAO DE PROFUNDIDAD","X",74,"frozen",2014
"BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","X",0,"frozen",2014
"BLANQUILLO","X",0,"frozen",2014
"BONITO","X",0,"frozen",2014
"BRECA O BILAGAY","X",0,"frozen",2014
"BROTULA","X",0,"frozen",2014
"CABALLA","X",0,"frozen",2014
"CABRILLA ESPANOLA","X",0,"frozen",2014
"CHANCHARRO","X",0,"frozen",2014
"COJINOBA DEL NORTE / PIAFRI","X",0,"frozen",2014
"COJINOBA DEL SUR O AZUL","X",0,"frozen",2014
"COJINOBA MOTEADA","X",0,"frozen",2014
"CONGRIO COLORADO","X",0,"frozen",2014
"CONGRIO DORADO","X",90,"frozen",2014
"CONGRIO NEGRO","X",0,"frozen",2014
"CORVINA","X",0,"frozen",2014
"JUREL","X",0,"frozen",2014
"MERLUZA COMUN","X",0,"frozen",2014
"MERLUZA DE COLA","X",0,"frozen",2014
"MERLUZA DE TRES ALETAS","X",0,"frozen",2014
"MERLUZA DEL SUR O AUSTRAL","X",337,"frozen",2014
"PEJEPERRO","X",0,"frozen",2014
"PEJERREY DE MAR","X",175,"frozen",2014
"PUYE","X",0,"frozen",2014
"RAYA ESPINOSA","X",0,"frozen",2014
"RAYA VOLANTIN","X",9,"frozen",2014
"REINETA","X",73,"frozen",2014
"ROBALO","X",9,"frozen",2014
"ROLLIZO","X",0,"frozen",2014
"SALMON DEL ATLANTICO","X",145629,"frozen",2014
"SALMON PLATEADO O COHO","X",85929,"frozen",2014
"SARDINA AUSTRAL","X",3,"frozen",2014
"SARDINA COMUN","X",0,"frozen",2014
"SARDINA ESPANOLA","X",0,"frozen",2014
"SIERRA","X",297,"frozen",2014
"TOLLO","X",1,"frozen",2014
"TOLLO DE CACHOS","X",1,"frozen",2014
"TRUCHA ARCOIRIS","X",62971,"frozen",2014
"VIDRIOLA, PALOMETA, DORADO O TOREMO","X",0,"frozen",2014
"VIEJA O MULATA","X",0,"frozen",2014
"ABALON ROJO","X",5,"frozen",2014
"ALMEJA","X",100,"frozen",2014
"CARACOL LOCATE","X",0,"frozen",2014
"CARACOL PALO PALO","X",20,"frozen",2014
"CARACOL TEGULA","X",0,"frozen",2014
"CARACOL TRUMULCO","X",0,"frozen",2014
"CHOLGA","X",33,"frozen",2014
"CHORITO","X",64530,"frozen",2014
"CHORO","X",73,"frozen",2014
"CULENGUE","X",63,"frozen",2014
"HUEPO O NAVAJA DE MAR","X",5,"frozen",2014
"JIBIA O CALAMAR ROJO","X",191,"frozen",2014
"JULIANA O TAWERA","X",1830,"frozen",2014
"LAPA NEGRA","X",0,"frozen",2014
"LOCO","X",168,"frozen",2014
"MACHA","X",47,"frozen",2014
"NAVAJUELA","X",94,"frozen",2014
"OSTION DEL NORTE","X",0,"frozen",2014
"OSTION DEL SUR","X",0,"frozen",2014
"OSTRA DEL PACIFICO","X",2,"frozen",2014
"PULPO DEL NORTE","X",0,"frozen",2014
"PULPO DEL SUR","X",301,"frozen",2014
"TAQUILLA","X",13,"frozen",2014
"TUMBAO","X",80,"frozen",2014
"CAMARON NAILON","X",0,"frozen",2014
"CANGREJO DORADO DE J. FERNANDEZ","X",0,"frozen",2014
"CANGREJO O PANCHOTE","X",0,"frozen",2014
"CENTOLLA","X",345,"frozen",2014
"CENTOLLON","X",0,"frozen",2014
"GAMBA","X",0,"frozen",2014
"JAIBA LIMON","X",0,"frozen",2014
"JAIBA MARMOLA","X",717,"frozen",2014
"JAIBA MORA","X",1,"frozen",2014
"JAIBA PELUDA O PACHONA","X",5,"frozen",2014
"JAIBA REINA","X",0,"frozen",2014
"JAIBA REMADORA","X",0,"frozen",2014
"LANGOSTINO AMARILLO","X",0,"frozen",2014
"LANGOSTINO COLORADO","X",0,"frozen",2014
"PICOROCO","X",1,"frozen",2014
"ERIZO","X",425,"frozen",2014
"PEPINO DE MAR","X",0,"frozen",2014
"PIURE","X",18,"frozen",2014
"COCHAYUYO","XI",0,"frozen",2014
"ALBACORA O PEZ ESPADA / IVI HEHEU","XI",0,"frozen",2014
"ANCHOVETA","XI",0,"frozen",2014
"ANGUILA BABOSA","XI",0,"frozen",2014
"APANADO","XI",0,"frozen",2014
"BACALAO DE PROFUNDIDAD","XI",0,"frozen",2014
"BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","XI",0,"frozen",2014
"BLANQUILLO","XI",0,"frozen",2014
"BONITO","XI",0,"frozen",2014
"BRECA O BILAGAY","XI",0,"frozen",2014
"BROTULA","XI",26,"frozen",2014
"CABALLA","XI",0,"frozen",2014
"CABRILLA ESPANOLA","XI",0,"frozen",2014
"CHANCHARRO","XI",0,"frozen",2014
"COJINOBA DEL NORTE / PIAFRI","XI",0,"frozen",2014
"COJINOBA DEL SUR O AZUL","XI",8,"frozen",2014
"COJINOBA MOTEADA","XI",386,"frozen",2014
"CONGRIO COLORADO","XI",0,"frozen",2014
"CONGRIO DORADO","XI",41,"frozen",2014
"CONGRIO NEGRO","XI",0,"frozen",2014
"CORVINA","XI",0,"frozen",2014
"JUREL","XI",0,"frozen",2014
"MERLUZA COMUN","XI",0,"frozen",2014
"MERLUZA DE COLA","XI",4311,"frozen",2014
"MERLUZA DE TRES ALETAS","XI",680,"frozen",2014
"MERLUZA DEL SUR O AUSTRAL","XI",890,"frozen",2014
"PEJEPERRO","XI",0,"frozen",2014
"PEJERREY DE MAR","XI",0,"frozen",2014
"PUYE","XI",1,"frozen",2014
"RAYA ESPINOSA","XI",0,"frozen",2014
"RAYA VOLANTIN","XI",0,"frozen",2014
"REINETA","XI",922,"frozen",2014
"ROBALO","XI",0,"frozen",2014
"ROLLIZO","XI",0,"frozen",2014
"SALMON DEL ATLANTICO","XI",6562,"frozen",2014
"SALMON PLATEADO O COHO","XI",3613,"frozen",2014
"SARDINA AUSTRAL","XI",0,"frozen",2014
"SARDINA COMUN","XI",0,"frozen",2014
"SARDINA ESPANOLA","XI",0,"frozen",2014
"SIERRA","XI",0,"frozen",2014
"TOLLO","XI",0,"frozen",2014
"TOLLO DE CACHOS","XI",0,"frozen",2014
"TRUCHA ARCOIRIS","XI",6121,"frozen",2014
"VIDRIOLA, PALOMETA, DORADO O TOREMO","XI",0,"frozen",2014
"VIEJA O MULATA","XI",0,"frozen",2014
"ABALON ROJO","XI",0,"frozen",2014
"ALMEJA","XI",0,"frozen",2014
"CARACOL LOCATE","XI",0,"frozen",2014
"CARACOL PALO PALO","XI",0,"frozen",2014
"CARACOL TEGULA","XI",0,"frozen",2014
"CARACOL TRUMULCO","XI",0,"frozen",2014
"CHOLGA","XI",0,"frozen",2014
"CHORITO","XI",0,"frozen",2014
"CHORO","XI",0,"frozen",2014
"CULENGUE","XI",12,"frozen",2014
"HUEPO O NAVAJA DE MAR","XI",0,"frozen",2014
"JIBIA O CALAMAR ROJO","XI",11,"frozen",2014
"JULIANA O TAWERA","XI",0,"frozen",2014
"LAPA NEGRA","XI",0,"frozen",2014
"LOCO","XI",0,"frozen",2014
"MACHA","XI",0,"frozen",2014
"NAVAJUELA","XI",0,"frozen",2014
"OSTION DEL NORTE","XI",0,"frozen",2014
"OSTION DEL SUR","XI",0,"frozen",2014
"OSTRA DEL PACIFICO","XI",0,"frozen",2014
"PULPO DEL NORTE","XI",0,"frozen",2014
"PULPO DEL SUR","XI",0,"frozen",2014
"TAQUILLA","XI",0,"frozen",2014
"TUMBAO","XI",0,"frozen",2014
"CAMARON NAILON","XI",0,"frozen",2014
"CANGREJO DORADO DE J. FERNANDEZ","XI",0,"frozen",2014
"CANGREJO O PANCHOTE","XI",0,"frozen",2014
"CENTOLLA","XI",27,"frozen",2014
"CENTOLLON","XI",0,"frozen",2014
"GAMBA","XI",0,"frozen",2014
"JAIBA LIMON","XI",0,"frozen",2014
"JAIBA MARMOLA","XI",175,"frozen",2014
"JAIBA MORA","XI",2,"frozen",2014
"JAIBA PELUDA O PACHONA","XI",0,"frozen",2014
"JAIBA REINA","XI",0,"frozen",2014
"JAIBA REMADORA","XI",0,"frozen",2014
"LANGOSTINO AMARILLO","XI",0,"frozen",2014
"LANGOSTINO COLORADO","XI",0,"frozen",2014
"PICOROCO","XI",0,"frozen",2014
"ERIZO","XI",0,"frozen",2014
"PEPINO DE MAR","XI",0,"frozen",2014
"PIURE","XI",0,"frozen",2014
"COCHAYUYO","XII",0,"frozen",2014
"ALBACORA O PEZ ESPADA / IVI HEHEU","XII",0,"frozen",2014
"ANCHOVETA","XII",0,"frozen",2014
"ANGUILA BABOSA","XII",0,"frozen",2014
"APANADO","XII",0,"frozen",2014
"BACALAO DE PROFUNDIDAD","XII",33,"frozen",2014
"BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","XII",0,"frozen",2014
"BLANQUILLO","XII",0,"frozen",2014
"BONITO","XII",0,"frozen",2014
"BRECA O BILAGAY","XII",0,"frozen",2014
"BROTULA","XII",0,"frozen",2014
"CABALLA","XII",0,"frozen",2014
"CABRILLA ESPANOLA","XII",0,"frozen",2014
"CHANCHARRO","XII",0,"frozen",2014
"COJINOBA DEL NORTE / PIAFRI","XII",0,"frozen",2014
"COJINOBA DEL SUR O AZUL","XII",0,"frozen",2014
"COJINOBA MOTEADA","XII",0,"frozen",2014
"CONGRIO COLORADO","XII",0,"frozen",2014
"CONGRIO DORADO","XII",16,"frozen",2014
"CONGRIO NEGRO","XII",0,"frozen",2014
"CORVINA","XII",0,"frozen",2014
"JUREL","XII",0,"frozen",2014
"MERLUZA COMUN","XII",0,"frozen",2014
"MERLUZA DE COLA","XII",0,"frozen",2014
"MERLUZA DE TRES ALETAS","XII",0,"frozen",2014
"MERLUZA DEL SUR O AUSTRAL","XII",46,"frozen",2014
"PEJEPERRO","XII",0,"frozen",2014
"PEJERREY DE MAR","XII",10,"frozen",2014
"PUYE","XII",0,"frozen",2014
"RAYA ESPINOSA","XII",0,"frozen",2014
"RAYA VOLANTIN","XII",1,"frozen",2014
"REINETA","XII",0,"frozen",2014
"ROBALO","XII",1,"frozen",2014
"ROLLIZO","XII",0,"frozen",2014
"SALMON DEL ATLANTICO","XII",17046,"frozen",2014
"SALMON PLATEADO O COHO","XII",0,"frozen",2014
"SARDINA AUSTRAL","XII",0,"frozen",2014
"SARDINA COMUN","XII",0,"frozen",2014
"SARDINA ESPANOLA","XII",0,"frozen",2014
"SIERRA","XII",0,"frozen",2014
"TOLLO","XII",0,"frozen",2014
"TOLLO DE CACHOS","XII",0,"frozen",2014
"TRUCHA ARCOIRIS","XII",262,"frozen",2014
"VIDRIOLA, PALOMETA, DORADO O TOREMO","XII",0,"frozen",2014
"VIEJA O MULATA","XII",0,"frozen",2014
"ABALON ROJO","XII",0,"frozen",2014
"ALMEJA","XII",35,"frozen",2014
"CARACOL LOCATE","XII",0,"frozen",2014
"CARACOL PALO PALO","XII",0,"frozen",2014
"CARACOL TEGULA","XII",0,"frozen",2014
"CARACOL TRUMULCO","XII",0,"frozen",2014
"CHOLGA","XII",0,"frozen",2014
"CHORITO","XII",75,"frozen",2014
"CHORO","XII",0,"frozen",2014
"CULENGUE","XII",0,"frozen",2014
"HUEPO O NAVAJA DE MAR","XII",68,"frozen",2014
"JIBIA O CALAMAR ROJO","XII",0,"frozen",2014
"JULIANA O TAWERA","XII",0,"frozen",2014
"LAPA NEGRA","XII",0,"frozen",2014
"LOCO","XII",0,"frozen",2014
"MACHA","XII",0,"frozen",2014
"NAVAJUELA","XII",0,"frozen",2014
"OSTION DEL NORTE","XII",0,"frozen",2014
"OSTION DEL SUR","XII",160,"frozen",2014
"OSTRA DEL PACIFICO","XII",0,"frozen",2014
"PULPO DEL NORTE","XII",1,"frozen",2014
"PULPO DEL SUR","XII",3,"frozen",2014
"TAQUILLA","XII",0,"frozen",2014
"TUMBAO","XII",0,"frozen",2014
"CAMARON NAILON","XII",0,"frozen",2014
"CANGREJO DORADO DE J. FERNANDEZ","XII",0,"frozen",2014
"CANGREJO O PANCHOTE","XII",0,"frozen",2014
"CENTOLLA","XII",3543,"frozen",2014
"CENTOLLON","XII",397,"frozen",2014
"GAMBA","XII",0,"frozen",2014
"JAIBA LIMON","XII",0,"frozen",2014
"JAIBA MARMOLA","XII",0,"frozen",2014
"JAIBA MORA","XII",0,"frozen",2014
"JAIBA PELUDA O PACHONA","XII",0,"frozen",2014
"JAIBA REINA","XII",0,"frozen",2014
"JAIBA REMADORA","XII",0,"frozen",2014
"LANGOSTINO AMARILLO","XII",0,"frozen",2014
"LANGOSTINO COLORADO","XII",0,"frozen",2014
"PICOROCO","XII",0,"frozen",2014
"ERIZO","XII",786,"frozen",2014
"PEPINO DE MAR","XII",0,"frozen",2014
"PIURE","XII",0,"frozen",2014
"COCHAYUYO","RM",0,"frozen",2014
"ALBACORA O PEZ ESPADA / IVI HEHEU","RM",627,"frozen",2014
"ANCHOVETA","RM",0,"frozen",2014
"ANGUILA BABOSA","RM",0,"frozen",2014
"APANADO","RM",0,"frozen",2014
"BACALAO DE PROFUNDIDAD","RM",566,"frozen",2014
"BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","RM",0,"frozen",2014
"BLANQUILLO","RM",0,"frozen",2014
"BONITO","RM",0,"frozen",2014
"BRECA O BILAGAY","RM",0,"frozen",2014
"BROTULA","RM",0,"frozen",2014
"CABALLA","RM",0,"frozen",2014
"CABRILLA ESPANOLA","RM",0,"frozen",2014
"CHANCHARRO","RM",0,"frozen",2014
"COJINOBA DEL NORTE / PIAFRI","RM",0,"frozen",2014
"COJINOBA DEL SUR O AZUL","RM",0,"frozen",2014
"COJINOBA MOTEADA","RM",22,"frozen",2014
"CONGRIO COLORADO","RM",0,"frozen",2014
"CONGRIO DORADO","RM",4,"frozen",2014
"CONGRIO NEGRO","RM",0,"frozen",2014
"CORVINA","RM",1,"frozen",2014
"JUREL","RM",0,"frozen",2014
"MERLUZA COMUN","RM",1,"frozen",2014
"MERLUZA DE COLA","RM",0,"frozen",2014
"MERLUZA DE TRES ALETAS","RM",0,"frozen",2014
"MERLUZA DEL SUR O AUSTRAL","RM",36,"frozen",2014
"PEJEPERRO","RM",0,"frozen",2014
"PEJERREY DE MAR","RM",0,"frozen",2014
"PUYE","RM",0,"frozen",2014
"RAYA ESPINOSA","RM",0,"frozen",2014
"RAYA VOLANTIN","RM",0,"frozen",2014
"REINETA","RM",17,"frozen",2014
"ROBALO","RM",0,"frozen",2014
"ROLLIZO","RM",0,"frozen",2014
"SALMON DEL ATLANTICO","RM",2,"frozen",2014
"SALMON PLATEADO O COHO","RM",0,"frozen",2014
"SARDINA AUSTRAL","RM",0,"frozen",2014
"SARDINA COMUN","RM",0,"frozen",2014
"SARDINA ESPANOLA","RM",0,"frozen",2014
"SIERRA","RM",0,"frozen",2014
"TOLLO","RM",0,"frozen",2014
"TOLLO DE CACHOS","RM",0,"frozen",2014
"TRUCHA ARCOIRIS","RM",0,"frozen",2014
"VIDRIOLA, PALOMETA, DORADO O TOREMO","RM",0,"frozen",2014
"VIEJA O MULATA","RM",0,"frozen",2014
"ABALON ROJO","RM",0,"frozen",2014
"ALMEJA","RM",0,"frozen",2014
"CARACOL LOCATE","RM",0,"frozen",2014
"CARACOL PALO PALO","RM",0,"frozen",2014
"CARACOL TEGULA","RM",0,"frozen",2014
"CARACOL TRUMULCO","RM",0,"frozen",2014
"CHOLGA","RM",0,"frozen",2014
"CHORITO","RM",0,"frozen",2014
"CHORO","RM",0,"frozen",2014
"CULENGUE","RM",0,"frozen",2014
"HUEPO O NAVAJA DE MAR","RM",0,"frozen",2014
"JIBIA O CALAMAR ROJO","RM",71,"frozen",2014
"JULIANA O TAWERA","RM",0,"frozen",2014
"LAPA NEGRA","RM",0,"frozen",2014
"LOCO","RM",0,"frozen",2014
"MACHA","RM",0,"frozen",2014
"NAVAJUELA","RM",5,"frozen",2014
"OSTION DEL NORTE","RM",0,"frozen",2014
"OSTION DEL SUR","RM",0,"frozen",2014
"OSTRA DEL PACIFICO","RM",0,"frozen",2014
"PULPO DEL NORTE","RM",0,"frozen",2014
"PULPO DEL SUR","RM",0,"frozen",2014
"TAQUILLA","RM",0,"frozen",2014
"TUMBAO","RM",3,"frozen",2014
"CAMARON NAILON","RM",0,"frozen",2014
"CANGREJO DORADO DE J. FERNANDEZ","RM",0,"frozen",2014
"CANGREJO O PANCHOTE","RM",0,"frozen",2014
"CENTOLLA","RM",0,"frozen",2014
"CENTOLLON","RM",0,"frozen",2014
"GAMBA","RM",0,"frozen",2014
"JAIBA LIMON","RM",0,"frozen",2014
"JAIBA MARMOLA","RM",0,"frozen",2014
"JAIBA MORA","RM",0,"frozen",2014
