PRECIOS DE PRIMERA TRANSACCIÓN ,,,,,,,,,,,,,,,
SECTOR ARTESANAL,,,,,,,,,,,,,,,
2009,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
AÑO,MES,REGIÓN,Código Caleta,Nom_caleta,Código especie,Nom_Especie,PRECIO ($/ton),%,CANTIDAD (ton),ORIGEN INFORMACION,,DESTINO RECURSO,,,
,,,,,,,,HUMEDAD,,B - L - O,BN - AM,CHD - PP,,,
2009,12,VIII,310,TOME,221,Cabrilla común,"280,000",,0.15,L,BN,CHD,,,
2009,12,VIII,310,TOMÉ,450,Lapa,"950,000",,0.08,B,BN,CHD,,,
2009,12,VIII,310,TOME,644,Picoroco,"750,000",,0.90,B,BN,CHD,,,
2009,12,VIII,310,TOME,465,Navajuela,"500,000",,0.50,B,BN,CHD,,,
2009,12,VIII,310,TOME,820,Piure,"500,000",,5.00,B,BN,CHD,,,
2009,12,VIII,310,TOME,640,Jaiba,"800,000",,1.80,B,BN,CHD,,,
2009,12,VIII,310,TOME,135,Luga - Luga,"120,000",No disponible,0.80,B,BN,PP,,,
2009,12,VIII,310,TOME,120,Chicorea de mar,"200,000",No disponible,2.00,B,BN,PP,,,
2009,12,VIII,310,TOME,227,Congrio colorado,"3,000,000",,0.60,B,BN,CHD,,,
2009,12,VIII,310,TOME,229,Congrio negro,"1,200,000",,1.20,B,BN,CHD,,,
2009,12,VIII,310,TOME,221,Cabrilla común,"280,000",,0.10,L,BN,CHD,,,
2009,12,VIII,310,TOMÉ,450,Lapa,"950,000",,0.09,B,BN,CHD,,,
2009,12,VIII,310,TOME,644,Picoroco,"750,000",,1.00,B,BN,CHD,,,
2009,12,VIII,310,TOME,465,Navajuela,"428,571",,0.20,B,BN,CHD,,,
2009,12,VIII,310,TOME,640,Jaiba,"800,000",,0.30,B,BN,CHD,,,
2009,12,VIII,350,LO ROJAS,655,Jaiba remadora,"400,000",,1.23,B-L,BN,CHD,,,
2009,12,VIII,350,LO ROJAS,260,Pejerrey de mar,"180,000",,0.45,B-L,BN,CHD,,,
2009,12,VIII,350,LO ROJAS,227,Congrio colorado,"1,500,000",,0.51,B,BN,CHD,,,
2009,12,VIII,350,LO ROJAS,229,Congrio negro,"600,000",,0.87,B,BN,CHD,,,
2009,12,VIII,350,LO ROJAS,270,Róbalo,"580,000",,0.12,B,BN,CHD,,,
2009,12,VIII,350,LO ROJAS,654,Jaiba marmola,"520,000",,0.89,L,BN,CHD,,,
2009,12,VIII,350,LO ROJAS,444,Huepo o navaja de mar,"750,000",,1.40,B,BN,PP,,,
2009,12,VIII,350,LO ROJAS,465,Navajuela,"410,000",,1.80,B,BN,PP,,,
2009,12,VIII,350,LO ROJAS,406,Almeja o taca,"150,000",,1.94,B,BN,CHD,,,
2009,12,VIII,350,LO ROJAS,213,Blanquillo,"320,000",,0.41,B,BN,CHD,,,
2009,12,VIII,350,LO ROJAS,234,Jurel,"680,000",,1.40,B-L,BN,CHD,,,
2009,12,VIII,350,LO ROJAS,282,Sierra,"510,000",,0.31,L,BN,CHD,,,
2009,12,VIII,350,LO ROJAS,242,Merluza común,"1,350,000",,0.86,L,BN,CHD,,,
2009,12,VIII,350,LO ROJAS,258,Pejegallo,"820,000",,0.38,L,BN,CHD,,,
2009,12,VIII,350,LO ROJAS,230,Corvina,"1,450,000",,0.61,L,BN,CHD,,,
2009,12,VIII,350,LO ROJAS,258,Pejegallo,"830,000",,0.35,B-L,BN,CHD,,,
2009,12,VIII,350,LO ROJAS,654,Jaiba marmola,"620,000",,1.10,B-L,BN,CHD,,,
2009,12,VIII,350,LO ROJAS,260,Pejerrey de mar,"210,000",,0.25,B-L,BN,CHD,,,
2009,12,VIII,350,LO ROJAS,227,Congrio colorado,"1,530,000",,0.42,B,BN,CHD,,,
2009,12,VIII,350,LO ROJAS,229,Congrio negro,"710,000",,0.98,B,BN,CHD,,,
2009,12,VIII,350,LO ROJAS,465,Navajuela,"430,000",,1.54,B,BN,PP,,,
2009,12,VIII,350,LO ROJAS,444,Huepo o navaja de mar,"680,000",,0.98,B,BN,PP,,,
2009,12,VIII,350,LO ROJAS,242,Merluza común,"1,450,000",,0.31,L,BN,CHD,,,
2009,12,VIII,350,LO ROJAS,234,Jurel,"780,000",,1.10,L,BN,CHD,,,
2009,12,VIII,350,LO ROJAS,282,Sierra,"940,000",,0.12,L,BN,CHD,,,
2009,12,VIII,350,LO ROJAS,655,Jaiba remadora,"540,000",,1.67,B,BN,CHD,,,
2009,12,VIII,350,LO ROJAS,230,Corvina,"1,450,000",,0.43,L,BN,CHD,,,
2009,12,VIII,324,TALCAHUANO,227,Congrio colorado,"2,500,000",,0.04,B,BN,CHD,,,
2009,12,VIII,324,TALCAHUANO,229,Congrio negro,"1,500,000",,0.02,B,BN,CHD,,,
2009,12,VIII,324,TALCAHUANO,242,Merluza común,"2,500,000",,0.20,L,BN,CHD,,,
2009,12,VIII,324,TALCAHUANO,260,Pejerrey de mar,"2,000,000",,0.01,B,BN,CHD,,,
2009,12,VIII,324,TALCAHUANO,264,Pejezorro,"2,500,000",,0.02,B,BN,CHD,,,
2009,12,VIII,324,TALCAHUANO,273,Rollizo,"1,800,000",,0.03,B,BN,CHD,,,
2009,12,VIII,324,TALCAHUANO,274,Reineta,"1,500,000",,0.06,L,BN,CHD,,,
2009,12,VIII,324,TALCAHUANO,282,Sierra,"1,500,000",,0.01,L,BN,CHD,,,
2009,12,VIII,324,TALCAHUANO,406,Almeja o taca,"500,000",,0.03,B,BN,CHD,,,
2009,12,VIII,324,TALCAHUANO,408,Tumbao,"500,000",,0.04,B,BN,CHD,,,
2009,12,VIII,324,TALCAHUANO,465,Navajuela,"2,000,000",,0.01,B,BN,CHD,,,
2009,12,VIII,324,TALCAHUANO,644,Picoroco,"1,000,000",,0.05,B,BN,CHD,,,
2009,12,VIII,324,TALCAHUANO,651,Jaiba limón,"1,500,000",,0.10,B,BN,CHD,,,
2009,12,VIII,324,TALCAHUANO,653,Jaiba peluda,"1,000,000",,0.02,B,BN,CHD,,,
2009,12,VIII,324,TALCAHUANO,655,Jaiba remadora,"1,200,000",,0.08,B,BN,CHD,,,
2009,12,VIII,324,TALCAHUANO,110,Cochayuyo,"800,000",No disponible,0.01,B,BN,CHD,,,
2009,12,VIII,324,TALCAHUANO,110,Cochayuyo,"800,000",No disponible,0.01,B,BN,CHD,,,
2009,12,VIII,324,TALCAHUANO,820,Piure,"400,000",,0.01,B,BN,CHD,,,
2009,12,VIII,324,TALCAHUANO,406,Almeja o taca,"800,000",,0.02,B,BN,CHD,,,
2009,12,VIII,324,TALCAHUANO,408,Tumbao,"500,000",,0.04,B,BN,CHD,,,
2009,12,VIII,324,TALCAHUANO,465,Navajuela,"2,000,000",,0.02,B,BN,CHD,,,
2009,12,VIII,324,TALCAHUANO,227,Congrio colorado,"2,000,000",,0.02,B,BN,CHD,,,
2009,12,VIII,324,TALCAHUANO,260,Pejerrey de mar,"2,000,000",,0.01,B,BN,CHD,,,
2009,12,VIII,324,TALCAHUANO,644,Picoroco,"1,000,000",,0.10,B,BN,CHD,,,
2009,12,VIII,324,TALCAHUANO,652,Jaiba mora,"1,000,000",,0.03,B,BN,CHD,,,
2009,12,VIII,324,TALCAHUANO,653,Jaiba peluda,"1,000,000",,0.02,B,BN,CHD,,,
2009,12,VIII,324,TALCAHUANO,655,Jaiba remadora,"1,000,000",,0.03,B,BN,CHD,,,
2009,12,VIII,324,TALCAHUANO,820,Piure,"600,000",,0.08,B,BN,CHD,,,
2009,12,VIII,324,TALCAHUANO,110,Cochayuyo,"700,000",No disponible,0.01,B,BN,CHD,,,
2009,12,VIII,324,TALCAHUANO,110,Cochayuyo,"800,000",No disponible,0.01,B,BN,CHD,,,
2009,12,XIV,410,LOS MOLINOS,228,Congrio dorado,"1,000,000",,0.15,O,,CHD,,,
2009,12,XIV,410,LOS MOLINOS,230,Corvina,"1,000,000",,0.45,O,,CHD,,,
2009,12,XIV,410,LOS MOLINOS,406,Almeja o taca,"350,000",,0.70,O,BN,CHD,,,
2009,12,XIV,410,LOS MOLINOS,465,Navajuela,"400,000",,0.35,O,BN,CHD,,,
2009,12,XIV,410,LOS MOLINOS,227,Congrio colorado,"1,000,000",,0.25,O,,CHD,,,
2009,12,XIV,410,LOS MOLINOS,242,Merluza común,"1,000,000",,0.20,O,,CHD,,,
2009,12,XIV,410,LOS MOLINOS,270,Róbalo,"700,000",,0.15,O,,CHD,,,
2009,12,XIV,410,LOS MOLINOS,406,Almeja o taca,"500,000",,0.08,O,BN,CHD,,,
2009,12,XIV,412,NIEBLA,227,Congrio colorado,"1,200,000",,0.20,B,,CHD,,,
2009,12,XIV,412,NIEBLA,230,Corvina,"1,000,000",,0.15,B,,CHD,,,
2009,12,XIV,412,NIEBLA,258,Pejegallo,"600,000",,0.20,B,,CHD,,,
2009,12,XIV,412,NIEBLA,406,Almeja o taca,"350,000",,0.25,B,AM,CHD,,,
2009,12,XIV,412,NIEBLA,425,Cholga,"300,000",,0.10,B,AM,CHD,,,
2009,12,XIV,412,NIEBLA,465,Navajuela,"400,000",,0.15,B,AM,CHD,,,
2009,12,XIV,412,NIEBLA,227,Congrio colorado,"2,000,000",,0.25,B,,PP,,,
2009,12,XIV,412,NIEBLA,242,Merluza común,"1,500,000",,0.15,B,,PP,,,
2009,12,XIV,412,NIEBLA,270,Róbalo,"800,000",,0.15,B,,PP,,,
2009,12,XIV,412,NIEBLA,406,Almeja o taca,"300,000",,0.10,B,BN,PP,,,
2009,12,XIV,412,NIEBLA,465,Navajuela,"500,000",,0.09,B,BN,PP,,,
2009,12,X,474,DALCAHUE,654,Jaiba marmola,"120,000",,6.50,L,,PP,,,
2009,12,X,474,DALCAHUE,228,Congrio dorado,"400,000",,1.00,L,,CHD,,,
2009,12,X,474,DALCAHUE,228,Congrio dorado,"500,000",,6.50,L,,CHD,,,
2009,12,X,474,DALCAHUE,228,Congrio dorado,"500,000",,2.00,L,,CHD,,,
2009,12,X,474,DALCAHUE,406,Almeja o taca,"100,000",,16.00,L,BN,PP,,,
2009,12,X,474,DALCAHUE,406,Almeja o taca,"100,000",,17.00,L,BN,PP,,,
2009,12,X,474,DALCAHUE,406,Almeja o taca,"100,000",,17.00,L,BN,PP,,,
2009,12,X,474,DALCAHUE,135,Luga - Luga,"90,000",No disponible,6.30,L,,PP,,,
2009,12,X,474,DALCAHUE,406,Almeja o taca,"100,000",,15.20,L,BN,PP,,,
2009,12,X,474,DALCAHUE,406,Almeja o taca,"100,000",,3.50,L,BN,PP,,,
2009,12,X,474,DALCAHUE,406,Almeja o taca,"100,000",,10.70,L,BN,PP,,,
2009,12,X,474,DALCAHUE,258,Pejegallo,"200,000",,0.60,L,,CHD,,,
2009,12,X,474,DALCAHUE,258,Pejegallo,"150,000",,2.00,L,,CHD,,,
2009,12,X,474,DALCAHUE,258,Pejegallo,"300,000",,1.30,L,,CHD,,,
2009,12,X,474,DALCAHUE,258,Pejegallo,"300,000",,1.40,L,,CHD,,,
2009,12,X,474,DALCAHUE,135,Luga - Luga,"120,000",No disponible,2.00,L,,PP,,,
2009,12,X,474,DALCAHUE,258,Pejegallo,"200,000",,0.90,L,,CHD,,,
2009,12,X,474,DALCAHUE,465,Navajuela,"380,000",,3.90,L,BN,PP,,,
2009,12,X,474,DALCAHUE,228,Congrio dorado,"500,000",,2.50,L,,CHD,,,
2009,12,X,474,DALCAHUE,228,Congrio dorado,"500,000",,1.00,L,,CHD,,,
2009,12,X,474,DALCAHUE,228,Congrio dorado,"300,000",,0.80,L,,CHD,,,
2009,12,X,474,DALCAHUE,258,Pejegallo,"200,000",,0.50,L,,CHD,,,
2009,12,X,474,DALCAHUE,228,Congrio dorado,"300,000",,1.00,L,,CHD,,,
2009,12,X,474,DALCAHUE,258,Pejegallo,"200,000",,0.90,L,,CHD,,,
2009,12,X,474,DALCAHUE,406,Almeja o taca,"140,000",,15.20,L,BN,PP,,,
2009,12,X,474,DALCAHUE,406,Almeja o taca,"140,000",,15.10,L,BN,PP,,,
2009,12,X,474,DALCAHUE,406,Almeja o taca,"100,000",,15.50,L,BN,PP,,,
2009,12,X,474,DALCAHUE,465,Navajuela,"380,000",,2.50,L,BN,PP,,,
2009,12,X,474,DALCAHUE,258,Pejegallo,"200,000",,0.90,L,,CHD,,,
2009,12,X,474,DALCAHUE,258,Pejegallo,"200,000",,1.90,L,,CHD,,,
2009,12,X,474,DALCAHUE,258,Pejegallo,"300,000",,0.40,L,,CHD,,,
2009,12,X,474,DALCAHUE,258,Pejegallo,"300,000",,1.40,L,,CHD,,,
2009,12,X,474,DALCAHUE,135,Luga - Luga,"120,000",No disponible,6.20,L,,PP,,,
2009,12,X,474,DALCAHUE,465,Navajuela,"220,000",,5.00,L,BN,PP,,,
2009,12,X,474,DALCAHUE,465,Navajuela,"320,000",,5.80,L,BN,PP,,,
2009,12,X,474,DALCAHUE,465,Navajuela,"300,000",,9.10,L,BN,PP,,,
2009,12,X,474,DALCAHUE,135,Luga - Luga,"120,000",No disponible,1.50,L,,PP,,,
2009,12,X,474,DALCAHUE,465,Navajuela,"800,000",,3.40,L,BN,PP,,,
2009,12,X,474,DALCAHUE,465,Navajuela,"320,000",,3.20,L,BN,PP,,,
2009,12,X,474,DALCAHUE,406,Almeja o taca,"100,000",,7.00,L,BN,PP,,,
2009,12,X,474,DALCAHUE,465,Navajuela,"320,000",,4.20,L,BN,PP,,,
2009,12,X,474,DALCAHUE,465,Navajuela,"300,000",,5.60,L,BN,PP,,,
2009,12,X,474,DALCAHUE,465,Navajuela,"300,000",,6.40,L,BN,PP,,,
2009,12,X,456,ANCUD,406,Almeja o taca,"150,000",,0.09,B,BN,CHD,,,
2009,12,X,456,ANCUD,604,Cangrejo o panchote,"300,000",,0.02,B,BN,CHD,,,
2009,12,X,456,ANCUD,444,Huepo o navaja de mar,"500,000",,0.06,B,BN,PP,,,
2009,12,X,456,ANCUD,444,Huepo o navaja de mar,"500,000",,0.12,B,BN,PP,,,
2009,12,X,456,ANCUD,444,Huepo o navaja de mar,"500,000",,0.10,B,BN,PP,,,
2009,12,X,456,ANCUD,406,Almeja o taca,"150,000",,0.30,B,BN,CHD,,,
2009,12,X,456,ANCUD,640,Jaiba,"200,000",,0.08,B,BN,PP,,,
2009,12,X,456,ANCUD,408,Tumbao,"90,000",,0.06,B,BN,PP,,,
2009,12,X,456,ANCUD,640,Jaiba,"200,000",,0.15,B,BN,CHD,,,
2009,12,X,456,ANCUD,444,Huepo o navaja de mar,"500,000",,0.23,B,BN,PP,,,
2009,12,X,456,ANCUD,444,Huepo o navaja de mar,"500,000",,0.15,B,BN,PP,,,
2009,12,X,456,ANCUD,440,Culengue,"230,000",,0.09,B,BN,PP,,,
2009,12,X,456,ANCUD,604,Cangrejo o panchote,"300,000",,0.03,B,BN,CHD,,,
2009,12,X,456,ANCUD,444,Huepo o navaja de mar,"500,000",,0.19,B,BN,PP,,,
2009,12,X,456,ANCUD,444,Huepo o navaja de mar,"500,000",,0.13,B,BN,PP,,,
2009,12,X,456,ANCUD,406,Almeja o taca,"150,000",,0.12,B,BN,PP,,,
2009,12,X,456,ANCUD,640,Jaiba,"200,000",,0.05,B,BN,CHD,,,
2009,12,XI,518,PTO.CHACABUCO,244,Merluza del sur,"900,000",,5.41,B,,PP,,,
2009,12,XI,518,PTO.CHACABUCO,228,Congrio dorado,"900,000",,0.04,B,,PP,,,
2009,12,XI,518,PTO.CHACABUCO,244,Merluza del sur,"900,000",,6.94,B,,PP,,,
2009,12,XI,518,PTO.CHACABUCO,244,Merluza del sur,"900,000",,3.86,B,,PP,,,
2009,12,XI,518,PTO.CHACABUCO,244,Merluza del sur,"900,000",,3.06,B,,PP,,,
2009,12,XI,518,PTO.CHACABUCO,244,Merluza del sur,"900,000",,2.23,B,,PP,,,
2009,12,XI,518,PTO.CHACABUCO,228,Congrio dorado,"900,000",,0.05,B,,PP,,,
2009,12,XII,534,PUNTA ARENAS,244,Merluza del sur,"1,000,000",,2.07,O,BN,PP,,,
2009,12,XII,534,PUNTA ARENAS,616,Centolla,"2,000,000",,0.56,O,BN,PP,,,
2009,12,XII,534,PUNTA ARENAS,616,Centolla,"2,400,000",,6.82,O,BN,PP,,,
2009,12,XII,534,PUNTA ARENAS,616,Centolla,"2,540,000",,3.87,O,BN,PP,,,
2009,12,XII,534,PUNTA ARENAS,810,Erizo,"278,000",,6.71,O,BN,PP,,,
2009,12,XII,534,PUNTA ARENAS,616,Centolla,"2,000,000",,0.66,O,BN,PP,,,
2009,12,XII,534,PUNTA ARENAS,616,Centolla,"2,350,000",,8.73,O,BN,PP,,,
2009,12,XII,534,PUNTA ARENAS,616,Centolla,"2,540,000",,3.23,O,BN,PP,,,
2009,12,XII,534,PUNTA ARENAS,810,Erizo,"278,000",,3.14,O,BN,PP,,,
2009,12,XII,536,PUERTO NATALES,244,Merluza del sur,"2,500,000",,62.00,L,BN,PP,,,
2009,12,XII,536,PUERTO NATALES,616,Centolla,"2,150,000",,37.27,L,BN,PP,,,
2009,12,XII,536,PUERTO NATALES,810,Erizo,"306,000",,142.90,L,BN,PP,,,
2009,12,XII,536,PUERTO NATALES,244,Merluza del sur,"2,500,000",,2.23,L,BN,PP,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
