PRECIOS DE PRIMERA TRANSACCIÓN ,,,,,,,,,,,,,
SECTOR ARTESANAL,,,,,,,,,,,,,
2010,,,,,,,,,,,,,
,,,,,,,,,,,,,
AÑO,MES,REGIÓN,CALETA,Nom_caleta,ESPECIE,Nom_Especie,PRECIO ($/ton),%,CANTIDAD (ton),ORIGEN INFORMACION,,DESTINO RECURSO,
,,,,,,,,HUMEDAD,,B - L - O,BN - AM,CHD - PP,
2010,9,III,78,HUASCO,262,Pejeperro,"1,500,000",,0.025,B,BN,CHD,
2010,9,III,78,HUASCO,242,Merluza común,"700,000",,0.370,L,BN,CHD,
2010,9,III,78,HUASCO,412,Caracol tegula,"250,000",,0.490,B,BN,CHD,
2010,9,III,78,HUASCO,282,Sierra,"1,200,000",,0.125,B,BN,CHD,
2010,9,III,78,HUASCO,632,Langostino amarillo,"225,000",,4.200,L,BN,PP,
2010,9,III,78,HUASCO,636,Langostino colorado,"225,000",,0.225,L,BN,PP,
2010,9,III,78,HUASCO,612,Camaron nailon,"300,000",,0.075,L,BN,PP,
2010,9,IV,122,COQUIMBO,445,Jibia o calamar rojo,"70,000",,16.788,B,BN,PP,
2010,9,IV,122,COQUIMBO,227,Congrio colorado,"2,500,000",,0.064,B,BN,CHD,
2010,9,IV,122,COQUIMBO,213,Blanquillo,"1,600,000",,0.020,B,BN,CHD,
2010,9,IV,122,COQUIMBO,242,Merluza común,"600,000",,0.580,B,BN,CHD,
2010,9,IV,122,COQUIMBO,282,Sierra,"800,000",,0.100,B,BN,CHD,
2010,9,IV,122,COQUIMBO,219,Cabinza,"400,000",,0.125,B,BN,CHD,
2010,9,V,230,SAN ANTONIO,242,Merluza común,"450,000",,1.200,B,BN,CHD,
2010,9,V,230,SAN ANTONIO,242,Merluza común,"450,000",,0.700,B,BN,CHD,
2010,9,VI,254,BUCALEMU,242,Merluza común,"250,000",,1.680,B,BN,CHD,
2010,9,VI,254,BUCALEMU,242,Merluza común,"214,285",,1.810,B,BN,CHD,
2010,9,VI,254,BUCALEMU,242,Merluza común,"178,571",,8.288,B,BN,CHD,
2010,9,VI,254,BUCALEMU,242,Merluza común,"214,285",,9.436,B,BN,CHD,
2010,9,VI,254,BUCALEMU,242,Merluza común,"178,571",,12.400,B,BN,CHD,
2010,9,VI,246,PICHILEMU,655,Jaiba remadora,"500,000",,0.150,B,BN,CHD,
2010,9,VI,246,PICHILEMU,242,Merluza común,"428,571",,8.652,B,BN,CHD,
2010,9,VII,637,RIO MAULE,242,Merluza común,"222,000",,0.621,B,BN,CHD,
2010,9,VII,637,RIO MAULE,242,Merluza común,"259,000",,3.000,B,BN,CHD,
2010,9,VIII,350,LO ROJAS,655,Jaiba remadora,"230,000",,0.450,B - L,BN,CHD,
2010,9,VIII,350,LO ROJAS,260,Pejerrey de mar,"340,000",,0.350,B - L,BN,CHD,
2010,9,VIII,350,LO ROJAS,227,Congrio colorado,"1,800,000",,0.270,B,BN,CHD,
2010,9,VIII,350,LO ROJAS,229,Congrio negro,"820,000",,0.290,B,BN,CHD,
2010,9,VIII,350,LO ROJAS,270,Robalo,"780,000",,0.230,B,BN,CHD,
2010,9,VIII,350,LO ROJAS,654,Jaiba marmola,"460,000",,0.270,L,BN,CHD,
2010,9,VIII,350,LO ROJAS,444,Huepo o navaja de mar,"870,000",,2.150,B,BN,PP,
2010,9,VIII,350,LO ROJAS,465,Navajuela,"980,000",,0.850,B,BN,PP,
2010,9,VIII,350,LO ROJAS,406,Almeja,"560,000",,0.180,B,BN,CHD,
2010,9,VIII,350,LO ROJAS,234,Jurel,"380,000",,2.800,B - L,BN,CHD,
2010,9,VIII,350,LO ROJAS,407,Taquilla,"130,000",,3.510,B,BN,PP,
2010,9,VIII,350,LO ROJAS,242,Merluza común,"980,000",,1.200,L,BN,CHD,
2010,9,VIII,350,LO ROJAS,258,Pejegallo,"1,210,000",,0.420,L,BN,CHD,
2010,9,VIII,350,LO ROJAS,230,Corvina,"2,500,000",,1.820,B - L,BN,CHD,
2010,9,VIII,350,LO ROJAS,658,Jaiba reina,"140,000",,0.550,B,BN,CHD,
2010,9,VIII,350,LO ROJAS,270,Robalo,"760,000",,0.160,B,BN,CHD,
2010,9,VIII,350,LO ROJAS,654,Jaiba marmola,"280,000",,0.340,B - L,BN,CHD,
2010,9,VIII,350,LO ROJAS,260,Pejerrey de mar,"280,000",,0.560,B - L,BN,CHD,
2010,9,VIII,350,LO ROJAS,227,Congrio colorado,"2,230,000",,0.280,B,BN,CHD,
2010,9,VIII,350,LO ROJAS,229,Congrio negro,"1,350,000",,0.310,B,BN,CHD,
2010,9,VIII,350,LO ROJAS,465,Navajuela,"950,000",,0.010,B,BN,PP,
2010,9,VIII,350,LO ROJAS,444,Huepo o navaja de mar,"850,000",,3.800,B,BN,PP,
2010,9,VIII,350,LO ROJAS,242,Merluza común,"580,000",,1.500,L,BN,CHD,
2010,9,VIII,350,LO ROJAS,234,Jurel,"350,000",,3.510,L,BN,CHD,
2010,9,VIII,350,LO ROJAS,226,Cojinoba del norte,"1,310,000",,0.460,L,BN,CHD,
2010,9,VIII,350,LO ROJAS,407,Taquilla,"120,000",,4.200,B,BN,PP,
2010,9,VIII,350,LO ROJAS,230,Corvina,"2,210,000",,0.820,L,BN,CHD,
2010,9,VIII,350,LO ROJAS,258,Pejegallo,"1,120,000",,0.330,B - L,BN,CHD,
2010,9,VIII,350,LO ROJAS,242,Merluza común,"580,000",,0.870,L,BN,CHD,
2010,9,VIII,350,LO ROJAS,658,Jaiba reina,"150,000",,0.380,B,BN,CHD,
2010,9,VIII,350,LO ROJAS,655,Jaiba remadora,"280,000",,0.760,B,BN,CHD,
2010,9,VIII,310,TOMÉ,227,Congrio colorado,"3,000,000",,0.200,B,BN,CHD,
2010,9,VIII,310,TOMÉ,229,Congrio negro,"1,200,000",,0.600,B,BN,CHD,
2010,9,VIII,310,TOMÉ,282,Sierra,"800,000",,0.600,B,BN,CHD,
2010,9,VIII,310,TOMÉ,242,Merluza común,"428,600",,19.800,L,BN,CHD,
2010,9,VIII,310,TOMÉ,230,Corvina,"2,000,000",,0.200,B,BN,CHD,
2010,9,VIII,310,TOMÉ,273,Rollizo,"280,000",,0.500,L,BN,CHD,
2010,9,VIII,310,TOMÉ,406,Almeja,"600,000",,0.800,B,BN,CHD,
2010,9,VIII,310,TOMÉ,450,Lapa,"1,000,000",,0.200,B,BN,CHD,
2010,9,VIII,310,TOMÉ,644,Picoroco,"750,000",,0.400,B,BN,CHD,
2010,9,VIII,310,TOMÉ,465,Navajuela,"500,000",,1.200,B,BN,CHD,
2010,9,VIII,310,TOMÉ,820,Piure,"500,000",,2.000,B,BN,CHD,
2010,9,VIII,310,TOMÉ,640,Jaiba,"700,000",,1.100,B,BN,CHD,
2010,9,VIII,310,TOMÉ,227,Congrio colorado,"3,000,000",,0.100,B,BN,CHD,
2010,9,VIII,310,TOMÉ,229,Congrio negro,"1,200,000",,0.300,B,BN,CHD,
2010,9,VIII,310,TOMÉ,282,Sierra,"800,000",,0.300,B,BN,CHD,
2010,9,VIII,310,TOMÉ,273,Rollizo,"280,000",,0.200,L,BN,CHD,
2010,9,VIII,310,TOMÉ,406,Almeja,"600,000",,0.400,B,BN,CHD,
2010,9,VIII,310,TOMÉ,450,Lapa,"1,000,000",,0.800,B,BN,CHD,
2010,9,VIII,310,TOMÉ,644,Picoroco,"750,000",,0.600,B,BN,CHD,
2010,9,VIII,310,TOMÉ,465,Navajuela,"500,000",,0.800,B,BN,CHD,
2010,9,VIII,310,TOMÉ,820,Piure,"500,000",,0.600,B,BN,CHD,
2010,9,VIII,310,TOMÉ,640,Jaiba,"700,000",,1.200,B,BN,CHD,
2010,9,X,474,DALCAHUE,654,Jaiba marmola,"110,000",,6.500,L,,PP,
2010,9,X,474,DALCAHUE,406,Almeja,"106,000",,2.900,L,BN,PP,
2010,9,X,474,DALCAHUE,654,Jaiba marmola,"150,000",,5.400,L,,PP,
2010,9,X,474,DALCAHUE,258,Pejegallo,"200,000",,0.520,L,,CHD,
2010,9,X,474,DALCAHUE,810,Erizo,"260,000",,1.900,L,BN,PP,
2010,9,X,474,DALCAHUE,258,Pejegallo,"200,000",,0.200,L,,CHD,
2010,9,X,474,DALCAHUE,460,Macha,"50,000",,5.000,O,BN,PP,
2010,9,X,474,DALCAHUE,810,Erizo,"220,000",,1.300,L,BN,PP,
2010,9,X,474,DALCAHUE,425,Cholga,"100,000",,8.000,L,BN,PP,
2010,9,X,474,DALCAHUE,810,Erizo,"190,000",,2.500,L,BN,PP,
2010,9,X,474,DALCAHUE,486,Pulpo del sur,"900,000",,0.300,L,,PP,
2010,9,X,474,DALCAHUE,267,Puye,"1,555,000",,0.060,O,,PP,
2010,9,X,474,DALCAHUE,228,Congrio dorado,"500,000",,0.650,L,,CHD,
2010,9,X,474,DALCAHUE,486,Pulpo del sur,"700,000",,1.040,L,,PP,
2010,9,X,474,DALCAHUE,465,Navajuela,"370,000",,5.800,L,BN,PP,
2010,9,X,474,DALCAHUE,465,Navajuela,"370,000",,11.700,L,BN,PP,
2010,9,X,474,DALCAHUE,406,Almeja,"140,000",,13.500,L,BN,PP,
2010,9,X,474,DALCAHUE,465,Navajuela,"450,000",,10.000,L,BN,PP,
2010,9,X,474,DALCAHUE,406,Almeja,"140,000",,15.000,L,BN,PP,
2010,9,X,474,DALCAHUE,425,Cholga,"100,000",,9.500,L,BN,PP,
2010,9,X,474,DALCAHUE,228,Congrio dorado,"500,000",,2.440,L,,CHD,
2010,9,X,474,DALCAHUE,408,Tumbao,"120,000",,2.550,L,BN,PP,
2010,9,X,474,DALCAHUE,408,Tumbao,"120,000",,2.090,L,BN,PP,
2010,9,X,474,DALCAHUE,268,Raya volantin,"1,100,000",,1.450,L,,PP,
2010,9,X,474,DALCAHUE,228,Congrio dorado,"600,000",,2.200,L,,CHD,
2010,9,X,474,DALCAHUE,228,Congrio dorado,"600,000",,2.000,L,,CHD,
2010,9,X,474,DALCAHUE,405,Juliana o tawera,"160,000",,12.300,L,BN,PP,
2010,9,X,492,QUEILEN,258,Pejegallo,"200,000",,0.350,L,,CHD,
2010,9,X,492,QUEILEN,810,Erizo,"190,000",,3.000,L,BN,PP,
2010,9,X,492,QUEILEN,465,Navajuela,"370,000",,3.000,L,BN,PP,
2010,9,X,492,QUEILEN,407,Taquilla,"120,000",,1.200,L,BN,PP,
2010,9,X,492,QUEILEN,465,Navajuela,"450,000",,12.000,L,BN,PP,
2010,9,X,492,QUEILEN,406,Almeja,"700,000",,0.800,L,BN,PP,
2010,9,X,492,QUEILEN,406,Almeja,"90,000",,3.500,L,BN,PP,
2010,9,X,492,QUEILEN,465,Navajuela,"370,000",,9.900,L,BN,PP,
2010,9,X,492,QUEILEN,407,Taquilla,"120,000",,9.000,L,BN,PP,
2010,9,X,492,QUEILEN,810,Erizo,"210,000",,2.000,L,BN,PP,
2010,9,X,492,QUEILEN,486,Pulpo del sur,"700,000",,0.500,L,,PP,
2010,9,X,492,QUEILEN,486,Pulpo del sur,"700,000",,0.500,L,,PP,
2010,9,X,492,QUEILEN,654,Jaiba marmola,"150,000",,2.700,L,,PP,
2010,9,X,492,QUEILEN,654,Jaiba marmola,"160,000",,7.500,L,,PP,
2010,9,X,492,QUEILEN,654,Jaiba marmola,"160,000",,6.500,L,,PP,
2010,9,X,492,QUEILEN,654,Jaiba marmola,"160,000",,6.300,L,,PP,
2010,9,XI,514,PUERTO AYSÉN,244,Merluza del sur,"800,000",,10.000,L,,PP,
2010,9,XI,514,PUERTO AYSÉN,228,Congrio dorado,"800,000",,0.276,L,,PP,
2010,9,XI,514,PUERTO AYSÉN,268,Raya volantin,"800,000",,0.341,L,,PP,
2010,9,XI,514,PUERTO AYSÉN,244,Merluza del sur,"800,000",,36.490,L,,PP,
2010,9,XI,514,PUERTO AYSÉN,228,Congrio dorado,"800,000",,0.358,L,,PP,
2010,9,XI,514,PUERTO AYSÉN,268,Raya volantin,"800,000",,0.310,L,,PP,
2010,9,XII,534,PTA. ARENAS,244,Merluza del sur,"1,000,000",,0.680,O,BN,PP,
2010,9,XII,534,PTA. ARENAS,268,Raya volantin,"1,000,000",,1.000,O,BN,PP,
2010,9,XII,534,PTA. ARENAS,268,Raya volantin,"1,150,000",,2.300,O,BN,PP,
2010,9,XII,534,PTA. ARENAS,228,Congrio dorado,"1,300,000",,2.200,O,BN,PP,
2010,9,XII,534,PTA. ARENAS,616,Centolla,"2,200,000",,0.110,O,BN,PP,
2010,9,XII,534,PTA. ARENAS,616,Centolla,"2,240,000",,0.320,O,BN,PP,
2010,9,XII,534,PTA. ARENAS,616,Centolla,"2,300,000",,0.880,O,BN,PP,
2010,9,XII,534,PTA. ARENAS,616,Centolla,"2,740,000",,4.570,O,BN,PP,
2010,9,XII,534,PTA. ARENAS,616,Centolla,"2,800,000",,1.560,O,BN,PP,
2010,9,XII,534,PTA. ARENAS,620,Centollón,"500,000",,0.140,O,BN,PP,
2010,9,XII,534,PTA. ARENAS,620,Centollón,"530,000",,3.280,O,BN,PP,
2010,9,XII,534,PTA. ARENAS,268,Raya volantin,"1,150,000",,0.700,O,BN,PP,
2010,9,XII,534,PTA. ARENAS,268,Raya volantin,"1,000,000",,1.100,O,BN,PP,
2010,9,XII,534,PTA. ARENAS,244,Merluza del sur,"1,000,000",,2.470,O,BN,PP,
2010,9,XII,534,PTA. ARENAS,616,Centolla,"2,800,000",,1.090,O,BN,PP,
2010,9,XII,534,PTA. ARENAS,616,Centolla,"3,200,000",,3.280,O,BN,PP,
2010,9,XII,534,PTA. ARENAS,616,Centolla,"3,400,000",,5.910,O,BN,PP,
2010,9,XII,534,PTA. ARENAS,616,Centolla,"3,445,000",,6.090,O,BN,PP,
2010,9,XII,534,PTA. ARENAS,616,Centolla,"3,500,000",,1.900,O,BN,PP,
2010,9,XII,534,PTA. ARENAS,616,Centolla,"3,600,000",,3.820,O,BN,PP,
2010,9,XII,534,PTA. ARENAS,620,Centollón,"500,000",,2.550,O,BN,PP,
2010,9,XII,534,PTA. ARENAS,620,Centollón,"550,000",,5.050,O,BN,PP,
2010,9,XII,536,PUERTO NATALES,244,Merluza del sur,"1,700,000",,8.850,O,BN,PP,
2010,9,XII,536,PUERTO NATALES,228,Congrio dorado,"2,000,000",,0.770,O,BN,PP,
2010,9,XII,536,PUERTO NATALES,616,Centolla,"2,800,000",,81.340,O,BN,PP,
2010,9,XII,536,PUERTO NATALES,810,Erizo,"150,000",,34.000,O,BN,PP,
2010,9,XII,536,PUERTO NATALES,228,Congrio dorado,"2,000,000",,0.410,O,BN,PP,
2010,9,XII,536,PUERTO NATALES,616,Centolla,"3,000,000",,47.450,O,BN,PP,
2010,9,XII,536,PUERTO NATALES,244,Merluza del sur,"1,700,000",,8.850,O,BN,PP,
2010,9,XIV,410,LOS MOLINOS,227,Congrio colorado,"1,000,000",,0.300,O,,CHD,
2010,9,XIV,410,LOS MOLINOS,270,Robalo,"450,000",,0.150,O,,CHD,
2010,9,XIV,410,LOS MOLINOS,406,Almeja,"450,000",,0.100,O,BN,CHD,
2010,9,XIV,410,LOS MOLINOS,430,Chorito,"350,000",,0.300,O,BN,CHD,
2010,9,XIV,410,LOS MOLINOS,228,Congrio dorado,"1,000,000",,0.250,O,,CHD,
2010,9,XIV,410,LOS MOLINOS,230,Corvina,"500,000",,0.500,O,,,
2010,9,XIV,410,LOS MOLINOS,465,Navajuela,"400,000",,0.500,O,BN,CHD,
2010,9,XIV,412,NIEBLA,227,Congrio colorado,"800,000",,0.200,B,,CHD,
2010,9,XIV,412,NIEBLA,230,Corvina,"800,000",,0.150,B,,CHD,
2010,9,XIV,412,NIEBLA,406,Almeja,"300,000",,0.300,B,AM,CHD,
2010,9,XIV,412,NIEBLA,425,Cholga,"300,000",,0.100,B,AM,CHD,
2010,9,XIV,412,NIEBLA,465,Navajuela,"450,000",,0.200,B,AM,CHD,
2010,9,XIV,412,NIEBLA,227,Congrio colorado,"1,000,000",,0.200,B,,PP,
2010,9,XIV,412,NIEBLA,242,Merluza común,"800,000",,0.350,B,,PP,
2010,9,XIV,412,NIEBLA,270,Robalo,"600,000",,0.100,B,,PP,
2010,9,XIV,412,NIEBLA,406,Almeja,"350,000",,0.150,B,BN,PP,
2010,9,XIV,412,NIEBLA,465,Navajuela,"450,000",,0.250,B,BN,PP,
2010,9,XV,4,ARICA,272,Roncacho,"800,000",,0.020,B,BN,CHD,
2010,9,XV,4,ARICA,260,Pejerrey de mar,"500,000",,0.010,B,BN,CHD,
2010,9,XV,4,ARICA,425,Cholga,"250,000",,0.050,B,BN,CHD,
2010,9,XV,4,ARICA,820,Piure,"600,000",,0.030,B,BN,CHD,
2010,9,XV,4,ARICA,260,Pejerrey de mar,"500,000",,0.010,B,BN,CHD,
2010,9,XV,4,ARICA,272,Roncacho,"1,000,000",,0.010,B,BN,CHD,
2010,9,XV,4,ARICA,425,Cholga,"300,000",,0.090,B,BN,CHD,
2010,9,XV,4,ARICA,810,Erizo,"1,500,000",,0.060,B,BN,CHD,
2010,10,I,8,RIQUELME,226,Cojinoba del norte,"1,200,000",,0.800,L,BN,CHD,
2010,10,I,8,RIQUELME,229,Congrio negro,"2,000,000",,0.720,B,BN,CHD,
2010,10,I,8,RIQUELME,221,Cabrilla común,"1,800,000",,0.450,B,BN,CHD,
2010,10,I,8,RIQUELME,226,Cojinoba del norte,"1,100,000",,0.650,L,BN,CHD,
2010,10,I,8,RIQUELME,229,Congrio negro,"1,800,000",,0.370,L,BN,CHD,
2010,10,I,8,RIQUELME,260,Pejerrey de mar,"200,000",,0.180,L,BN,CHD,
2010,10,II,50,ANTOFAGASTA,226,Cojinoba del norte,"3,000,000",,0.040,B,BN,CHD,
2010,10,II,50,ANTOFAGASTA,291,Vilagay,"800,000",,0.020,B,BN,CHD,
2010,10,II,50,ANTOFAGASTA,236,Lenguado,"5,000,000",,0.012,B,BN,CHD,
2010,10,II,50,ANTOFAGASTA,221,Cabrilla común,"2,000,000",,0.015,B,BN,CHD,
2010,10,II,50,ANTOFAGASTA,227,Congrio colorado,"2,500,000",,0.030,B,BN,CHD,
2010,10,II,44,COBIJA,406,Almeja,"400,000",,4.300,O,BN,PP,
2010,10,II,44,COBIJA,141,Chascón o huiro negro,"150,000",50 - 60,2.600,O,BN,PP,
2010,10,II,44,COBIJA,450,Lapa,"1,100,000",,0.020,B,BN,PP,
2010,10,II,44,COBIJA,485,Pulpo,"1,300,000",,0.080,B,BN,PP,
2010,10,II,44,COBIJA,810,Erizo,"210,000",,0.280,B,BN,PP,
2010,10,II,44,COBIJA,425,Cholga,"145,000",,0.150,B,BN,CHD,
2010,10,II,44,COBIJA,406,Almeja,"400,000",,0.070,O,BN,CHD,
2010,10,II,44,COBIJA,226,Cojinoba del norte,"1,500,000",,0.025,B,BN,CHD,
2010,10,II,44,COBIJA,450,Lapa,"1,150,000",,0.060,B,BN,CHD,
2010,10,II,56,TALTAL,485,Pulpo,"1,200,000",,0.100,O,BN,PP,
2010,10,II,56,TALTAL,450,Lapa,"1,000,000",,0.020,O,BN,PP,
2010,10,II,56,TALTAL,141,Chascón o huiro negro,"90,000",40 - 50,4.000,O,BN,PP,
2010,10,II,56,TALTAL,485,Pulpo,"1,200,000",,0.200,O,BN,PP,
2010,10,II,56,TALTAL,142,Huiro palo,"120,000",40 - 50,5.000,O,BN,PP,
2010,10,III,78,HUASCO,227,Congrio colorado,"2,000,000",,0.141,B,BN,CHD,
2010,10,III,78,HUASCO,450,Lapa,"700,000",,0.160,B,BN,CHD,
2010,10,III,78,HUASCO,242,Merluza común,"700,000",,0.608,L,BN,CHD,
2010,10,III,78,HUASCO,632,Langostino amarillo,"225,000",,16.290,L,BN,PP,
2010,10,III,78,HUASCO,636,Langostino colorado,"225,000",,0.141,L,BN,PP,
2010,10,III,78,HUASCO,612,Camaron nailon,"300,000",,1.280,L,BN,PP,
2010,10,III,78,HUASCO,652,Jaiba mora,"350,000",,0.260,B,BN,CHD,
2010,10,III,78,HUASCO,227,Congrio colorado,"2,000,000",,0.181,B,BN,CHD,
2010,10,III,78,HUASCO,820,Piure,"120,000",,2.700,B,BN,CHD,
2010,10,III,78,HUASCO,242,Merluza común,"700,000",,0.726,L,BN,CHD,
2010,10,III,78,HUASCO,234,Jurel,"200,000",,9.975,B,BN,PP,
2010,10,III,78,HUASCO,632,Langostino amarillo,"225,000",,25.446,L,BN,PP,
2010,10,III,78,HUASCO,636,Langostino colorado,"225,000",,3.294,L,BN,PP,
2010,10,III,78,HUASCO,612,Camaron nailon,"300,000",,0.739,L,BN,PP,
2010,10,IV,122,COQUIMBO,445,Jibia o calamar rojo,"80,000",,4.447,L,BN,PP,
2010,10,IV,122,COQUIMBO,445,Jibia o calamar rojo,"80,000",,2.030,B,BN,PP,
2010,10,IV,122,COQUIMBO,242,Merluza común,"800,000",,0.600,B,BN,CHD,
2010,10,IV,122,COQUIMBO,242,Merluza común,"700,000",,0.480,B,BN,CHD,
2010,10,IV,122,COQUIMBO,450,Lapa,"1,200,000",,0.040,B,BN,CHD,
2010,10,IV,122,COQUIMBO,422,Chocha,"800,000",,0.029,B,BN,CHD,
2010,10,V,230,SAN ANTONIO,242,Merluza común,"450,000",,1.000,B,BN,CHD,
2010,10,V,230,SAN ANTONIO,242,Merluza común,"500,000",,0.100,B,BN,CHD,
2010,10,V,230,SAN ANTONIO,242,Merluza común,"450,000",,0.500,B,BN,CHD,
2010,10,V,230,SAN ANTONIO,242,Merluza común,"500,000",,0.400,B,BN,CHD,
2010,10,VI,254,BUCALEMU,242,Merluza común,"321,428",,0.280,B,BN,CHD,
2010,10,VI,254,BUCALEMU,242,Merluza común,"285,714",,0.420,B,BN,CHD,
2010,10,VI,254,BUCALEMU,242,Merluza común,"892,857",,0.560,B,BN,CHD,
2010,10,VI,254,BUCALEMU,130,Pelillo,"200,000",50 - 60,0.050,O,BN,PP,
2010,10,VI,254,BUCALEMU,110,Cochayuyo,"625,000",50 - 60,0.024,O,BN,CHD,
2010,10,VI,246,PICHILEMU,242,Merluza común,"178,571",,0.420,B,BN,CHD,
2010,10,VI,246,PICHILEMU,242,Merluza común,"178,571",,1.000,B,BN,CHD,
2010,10,VI,246,PICHILEMU,227,Congrio colorado,"2,500,000",,0.050,B,BN,CHD,
2010,10,VI,246,PICHILEMU,655,Jaiba remadora,"600,000",,0.295,B,BN,CHD,
2010,10,VI,256,LA BOCA,130,Pelillo,"200,000",50 - 60,0.100,O,BN,PP,
2010,10,VI,251,TOPOCALMA,115,Chasca,"750,000",50 - 60,0.050,O,BN,PP,
2010,10,VII,637,RIO MAULE,242,Merluza común,"556,000",,2.295,B,BN,CHD,
2010,10,VIII,374,LEBU,274,Reineta,"400,000",,22.200,L,BN,CHD,
2010,10,VIII,374,LEBU,274,Reineta,"300,000",,79.947,L,BN,CHD,
2010,10,VIII,310,TOMÉ,227,Congrio colorado,"3,000,000",,0.200,B,BN,CHD,
2010,10,VIII,310,TOMÉ,229,Congrio negro,"1,200,000",,0.600,B,BN,CHD,
2010,10,VIII,310,TOMÉ,282,Sierra,"800,000",,0.600,B,BN,CHD,
2010,10,VIII,310,TOMÉ,242,Merluza común,"428,600",,1.400,L,BN,CHD,
2010,10,VIII,310,TOMÉ,230,Corvina,"2,000,000",,0.200,B,BN,CHD,
2010,10,VIII,310,TOMÉ,273,Rollizo,"280,000",,0.500,L,BN,CHD,
2010,10,VIII,310,TOMÉ,406,Almeja,"600,000",,0.800,B,BN,CHD,
2010,10,VIII,310,TOMÉ,450,Lapa,"700,000",,0.600,B,BN,CHD,
2010,10,VIII,310,TOMÉ,644,Picoroco,"750,000",,0.400,B,BN,CHD,
2010,10,VIII,310,TOMÉ,465,Navajuela,"500,000",,1.200,B,BN,CHD,
2010,10,VIII,310,TOMÉ,820,Piure,"250,000",,2.500,B,BN,CHD,
2010,10,VIII,310,TOMÉ,640,Jaiba,"700,000",,1.100,B,BN,CHD,
2010,10,VIII,310,TOMÉ,227,Congrio colorado,"3,000,000",,0.100,B,BN,CHD,
2010,10,VIII,310,TOMÉ,229,Congrio negro,"1,200,000",,0.300,B,BN,CHD,
2010,10,VIII,310,TOMÉ,282,Sierra,"800,000",,0.300,B,BN,CHD,
2010,10,VIII,310,TOMÉ,273,Rollizo,"280,000",,0.200,L,BN,CHD,
2010,10,VIII,310,TOMÉ,406,Almeja,"600,000",,0.400,B,BN,CHD,
2010,10,VIII,310,TOMÉ,450,Lapa,"700,000",,0.800,B,BN,CHD,
2010,10,VIII,310,TOMÉ,644,Picoroco,"750,000",,0.600,B,BN,CHD,
2010,10,VIII,310,TOMÉ,465,Navajuela,"500,000",,0.800,B,BN,CHD,
2010,10,VIII,310,TOMÉ,820,Piure,"250,000",,0.600,B,BN,CHD,
2010,10,VIII,310,TOMÉ,640,Jaiba,"700,000",,1.200,B,BN,CHD,
2010,10,X,474,DALCAHUE,405,Juliana o tawera,"100,000",,7.900,L,BN,PP,
2010,10,X,474,DALCAHUE,405,Juliana o tawera,"100,000",,3.200,L,BN,PP,
2010,10,X,474,DALCAHUE,810,Erizo,"375,000",,2.000,L,BN,PP,
2010,10,X,474,DALCAHUE,654,Jaiba marmola,"160,000",,1.700,L,BN,PP,
2010,10,X,474,DALCAHUE,654,Jaiba marmola,"110,000",,8.300,L,BN,PP,
2010,10,X,474,DALCAHUE,268,Raya volantin,"1,000,000",,2.060,L,BN,PP,
2010,10,X,474,DALCAHUE,268,Raya volantin,"1,043,000",,2.180,L,BN,PP,
2010,10,X,474,DALCAHUE,405,Juliana o tawera,"100,000",,15.600,L,BN,PP,
2010,10,X,474,DALCAHUE,486,Pulpo del sur,"850,000",,0.100,L,BN,PP,
2010,10,X,474,DALCAHUE,810,Erizo,"200,000",,1.600,L,BN,PP,
2010,10,X,474,DALCAHUE,460,Macha,"50,000",,1.620,L,BN,PP,
2010,10,X,474,DALCAHUE,406,Almeja,"140,000",,11.200,L,BN,PP,
2010,10,X,474,DALCAHUE,465,Navajuela,"650,000",,6.300,L,BN,PP,
2010,10,X,474,DALCAHUE,268,Raya volantin,"1,200,000",,4.810,L,BN,PP,
2010,10,X,474,DALCAHUE,486,Pulpo del sur,"700,000",,0.200,L,BN,PP,
2010,10,X,474,DALCAHUE,406,Almeja,"140,000",,12.500,L,BN,PP,
2010,10,X,474,DALCAHUE,486,Pulpo del sur,"850,000",,0.300,L,BN,PP,
2010,10,X,474,DALCAHUE,486,Pulpo del sur,"700,000",,0.500,L,BN,PP,
2010,10,X,474,DALCAHUE,810,Erizo,"190,000",,6.000,L,BN,PP,
2010,10,X,474,DALCAHUE,654,Jaiba marmola,"160,000",,7.000,L,BN,PP,
2010,10,X,474,DALCAHUE,274,Reineta,"200,000",,1.700,L,BN,CHD,
2010,10,X,474,DALCAHUE,268,Raya volantin,"1,100,000",,0.300,L,BN,PP,
2010,10,X,474,DALCAHUE,274,Reineta,"500,000",,2.600,L,BN,PP,
2010,10,X,474,DALCAHUE,268,Raya volantin,"1,200,000",,0.700,L,BN,PP,
2010,10,X,474,DALCAHUE,274,Reineta,"700,000",,1.200,L,BN,PP,
2010,10,X,474,DALCAHUE,268,Raya volantin,"1,200,000",,1.100,L,BN,PP,
2010,10,X,474,DALCAHUE,274,Reineta,"700,000",,2.700,L,BN,PP,
2010,10,X,474,DALCAHUE,258,Pejegallo,"200,000",,1.000,L,BN,CHD,
2010,10,X,474,DALCAHUE,268,Raya volantin,"1,000,000",,2.000,L,,PP,
2010,10,X,474,DALCAHUE,486,Pulpo del sur,"1,000,000",,0.100,L,,CHD,
2010,10,X,474,DALCAHUE,258,Pejegallo,"200,000",,0.390,L,,CHD,
2010,10,X,474,DALCAHUE,268,Raya volantin,"1,000,000",,2.200,L,,PP,
